1.0,この本に書いてあることを実践するというのは、正直なところ、あえて死にに行くということでしかない。何人かのレビュアーの方々が自分の体験談として書いていますが、アドラーの考え方というのは、精神重症疾患の患者の、病気になった元の思想と酷似しています。自分の疾患や挫折は、周りの環境、トラウマ、その他のせいではない。自分自身が逃げるため、都合がいいためにそうしているのだ。という考えです。どこかで聞いた考え方ですが、これはまさに重症の鬱病疾患の考え方なのです。周りがどれだけ「そんなのあなたのせいじゃないよ」「他に原因があるのだから、それを取り除こう」と言っても、彼らは耳を貸しません。自分がダメなのだから、自分がさらに頑張れば、甘えなければこんなことは起きない。彼らは自分の行動は全て自分の責任であり、自分の欲望でやっていることだと本気で考えます。完璧主義、白か黒かと決めてしまうあたりも、この考え方によるものです。この本がポジティブに効くのは、言ってはなんだが真性のダメ人間。自分の弱さに気付かず、誰かのせい、辛い出来事のせいにばかりしてきたダメ人間には恐らく、寝耳に水のような話として効くだろう。だが、日本で悲しいかなこの本を手に取るほど悩んだ人間というのは、元々自分ばかりを責め苦にしている人間が殆どだ。また元々精神疾患の素質がある人などは、無垢に雷に打たれたようにアドラーの思想のままに行動して、いつか自分の健康状態が悪くなっていることに気付くだろう。相手の責任にせず、自分のせいだと思い、自分を変えようと努力しても、そんな努力は社会ではなんの価値にもならないことはままある。そういう当たり前のことを、全て無視するのがこの思想だ。自分の全てを自分でコントロールしたい人間から産まれた思想なのだろうと想像する。精神疾患を引き起こしたのは、人間関係から逃げる為だ。確かに、それは間違っていない。自分が行動したことには必ず自分の為の理由が必ず存在する。だが、なぜ人間は逃げるのか？防衛本能というものがあるのか？それも全て否定するのがこの本。例えば人間が熱を出す理由はウイルスと戦う為だ。生きる為だ。熱を出すと動けない、寝ていた方がいいのはその方が体を健康にするのに都合がいい。その状態で、なお動け、など、どの医者が言うのだろう？自分はこの世の中で「洗脳」ほど怖いことはないと思っているが、まさにこれはそれ
5.0,本書は巷に溢れる自己啓発書とは一線を画している。ある成功例を持ち出して精神論を唱えるような本ではなく、心理学の理論をバックグラウンドに、私たちが頭と心で「すとんっ」と納得できるよう、懇切丁寧に「幸福への道」を示してくれる。「ソクラテス式問答法」と呼ばれる方法を取った、哲人と青年との「対話」を通して次々と少年の（そして私たちの）パラダイム・シフトがなされていく様は、まさに痛快。本書を読み終え、正しくアドラー心理学の理論を理解することができた時、私たちは既にこれまで悩んでいた問題に対して「そうだったのか」と頷き、解決への何らかの糸口を、即ち幸福への手かがりを、見つけられているはずだ。本書を読んで、まず第一に実行可能だと思ったことは「いま、ここ」に生きるということ。これはアドラー心理学に限らず禅の世界やヒッピー文化、マインドフルネスなど様々な分野でも言われているところだ。その他、・「原因論」から「目的論」への転換（具体例を挙げている方が他のレビュワーにいるので参照して頂きたい）・理論的に「承認欲求」が否定されること・「人間の悩みは、全て対人関係の悩み」であること・「課題の分離」によって自分の意識の対象を規定すること・「共同体感覚」によって”私はここにいていいんだ”という「所属感」を獲得し、幸福を感じること・「導きの星（＝他者貢献）」の考え方など、具体的で実践可能なアイディアが散りばめられていた。それぞれに筋の通った説明があり、きっと読めば納得できるに違いない。これらのアイディアは相互に関連しあっているため、実際に物にするには相当の時間と労力を要するだろう。しかし、ここでまたアドラーの言葉に耳と傾けたい。「誰かが始めなければならない。他の人が協力的でないとしても、それはあなたには関係ない。わたしの助言はこうだ。あなたが始めるべきだ。他の人が協力的であるかどうかなど考えることなく」
4.0,生き方に迷った時、本書を読んで必ずしもコペルニクス的転回をする必要はなく、危険だとも思うが、自らの既存の価値観が絶対的なものではなく自分が選んだライフスタイルの一つに過ぎないのだという冷静な視点は常に持っていて然るべきだと思った。本来、認知というのは個人の自由であるはずなのに、知らず知らず不自由になっているようだ。
5.0,久しぶりに少しの時間でも見つけて続きを読んだ本です。まだ一度しか読んでいないのでまた何度でも読み直したいと思います。結構衝撃的。毎日自分で実験してモノにしたいな。
5.0,24歳、会社員です。たくさんの野望を抱き社会人になり、ビジネス書を読み漁りました。大手企業の経営理念や自己啓発、営業方私の人生を変える2冊目の本でした。
5.0,本屋さんのベストのところに並んでいたので単なる自己啓発本のつもりで手に取りました。ところがググッとくる内容である意味この本を通して自分自身の心をグルッと反転させられたような感覚でした。心理学には興味があっても心理学を学んだことのない、そんな方にはとても新鮮で興味深い内容なのではないでしょうか。私がそうだったので。
5.0,この春、現在の自分の立ち位置や、近い将来のことなどに、少し心の中にさざ波が立って、落ち着かないでいました。ネットか何かで本書のことを知り、何か行動の指針が欲しいと思い、購入しました。一読して、広い世界観、鋭い指摘などを感じ、何かよく分からないが、心に響くものを感じました。その後、じっくり再読しながら、記述について、いろいろ考えて、何となくつかめてきた感じがします。自己受容→他者信頼→他者貢献一番引っかかっていたのは、人生の目的を認めず、いまを「ダンスをするように」生きるという指摘でした。自分でも目的に向けた人生を過ごしてきたつもりだったし、子どもにも日頃から当たり前のようにそう話してきた。その「常識」に真っ向から疑問を投げかける内容に、深く考えざるを得ませんでした。けれども、だんだん次のような考えに変わってきたことに気づかされました。「いま、ここ」を真剣に生き、充実感を感じ、その刹那を重ねることで、目標に近づけるのではないか。将来の目的を口実に、「いま、ここ」を生きることを避けるのは、自分に対する欺瞞だ。自分の人生を振り返って考えるに、むしろ、刹那刹那の思いや行動が、今の私につながってきていることの方が、実感として感じられるようになりました。いろいろなことが腑に落ちる感じで、それからは落ち着いて、自分の道を歩めている感じがします。子どもに対しても、時々感じていた「いい子に育てなくてはいけない」という焦りやいらだちとは、違った視点で接することができていて、それが子どもにも受け入れられている感じがします。革命的な変化、ではありませんが、私の中で、考え方が確実に変わり、それが持続している最近です。私にとっては、大切な本の一冊になりました。
5.0,難しいけれど暗いトンネルの中で光をみつけたような気持ちになりました。何度も読み返し自分のものにしたいと思います。
5.0,人の言いなりになって生きる事はとても辛い事である。自由を手に入れて、幸福になるためには自らそれをつかみ取る考え方をすれば良いということ。当たり前のことだけれども、順番が真逆の考えを伝えてくれる
5.0,この本を読むことによって病が治る思って読むのはやめてください。この本は"特効薬"でも"魔法"でもありません。課題の分離などの「手段」に目がいってアドラー心理学の元を忘れすぎです。そもそもアドラー心理学とは4つの柱(自立、調和、自信、尊敬)をもとにしていることを皆さん本当に覚えていらっしゃいますか?鬱から抜け出すには頑張るしかない？それは違います。そうではなく鬱である自分を鬱のままでもいいんだとまず認めなければいけないんです。いまの自分を認めてから、自分を変えるか変えないかを自分で決めるんです。そして絶対に変わる必要なんかない。私もあなた方も鬱でもいいのです。ここを忘れないでください。
1.0,点数が良かったからなんとなく買ってしまって後悔しています。哲人の主張は極端で現実的でなく矛盾点が多く、屁理屈にしか感じません。実践が難しいということで現実に即していないことを誤魔化しています。中盤までは興味を惹かれながら疑問が膨らんでいくのですがそこから終盤にかけての失望感が大きかったです。哲人の話に青年があっさり納得する展開にも腹が立ちました。後半は茶番すぎて読むのが苦痛でしたが払ったお金がもったいないので我慢して読みました。この本が売れてて高評価なのが理解できません。胡散臭い新興宗教や自己啓発セミナーと変わりないです。宗教や哲学の思想をあまり知らず、現状に苦しんでいる人は縋ってしまうのかもしれません。この本買うお金でおいしい食事をしたり映画を観たりする方がよほど有意義です。
5.0,私のこれからの人生を歩む上で理解しておくべき内容の1つだと思いました。対話形式の中で我々の持つ疑問一つ一つに丁寧な解説があり、曖昧な表現なく、全てに具体的な答えがありました。どんな方でも読んで満足すると思いますが、何か悩みのある方や、自分のことが好きになれない方には、きっと本書との出会いに感謝すると思います。
5.0,一冊の本との出会いで、人生が変わる方もいるでしょう。この本はそうなる可能性があると思います。ここに書いてあることがすべてのヒトの生き方に適しているとは思えないし、すべてのヒトがこう生きるべきだとも思わないが、考え方としては大好きです。ここに書いてあることを理解することはそう難しくないですが、実現することは結構時間がかかるようですね。
4.0,40代の頃にアドラー心理学に出会い，投げかけてくる言葉の数々が心に染み入るように入ってきたことを思い出しました。偶然この書の存在を知り，青年と哲人の問答のやり取りに「そうだ。そうだ。」と相槌を打ちながら読み進めました。アドラー心理学の本質について知りたい方，生き方指南書としても一読の価値はあります。たくさんの人にアドラー心理学を知って欲しいなと思う自分とわたしだけが知っている密やかな楽しみと思う自分がいます。〈本文引用〉人生一般には意味などない。しかし，あなたはその人生に意味を与えることができる。あなたの人生に意味を与えられるのは，他ならぬあなただけなのだ，と。
5.0,会話形式での内容になっています。アドラー心理学を分かりやすく解説しています。若い人は今後の判断指針になります。年配の方には後輩へのアドバイスのヒントになると思います。フロイト式心理学を学んだ方には受け入れにくい内容と思います。でも学ぶ価値が大いにあると思います。今まで以上にふところの深い判断が出来るようになると思います。何らかの資格で「先生」と呼ばれている方には特にお勧めします。
4.0,帯に「悩みが消える」と書いてあったので、かなり期待して読み始めたため、最初に読み終わったときは少しがっかりしました。いろいろな悩みを抱えている人の例が挙げられ、自分に近い悩みもあったのですが、その悩みに対する対処法が今ひとつスッキリしないものだったのです。でも、改めて読み直してみると、最初の読み方が間違っていたことに気づきました。この本を読めば、自分の不安を取り除いてもらえる、と依存してはいけなかったのです。自分の不安を取り除いたり、自分を変えたりしたければ結局自分で行動するしかない、という一番大切なことをこの本は教えてくれました。矛盾しているような記述もみられ、対話形式のため読みづらい部分もありましたが、とりあえず一歩を踏み出す勇気が出ました。
5.0,新聞広告を見て興味を持ったので、買いました。対話形式なので、読みやすく、一気に読み終わりました。こういうポジティブな心理学があるとは知りませんでした。
5.0,このような考え方は，昨今の自己啓発本の書籍の中に垣間見えましたが，心理学者による体系立った学問として存在していることを恥ずかしながら知りませんでした。内容は，世間にあふれている「励まし」言葉などを並べた書籍とはかなり異なり，濃い内容です。ただ，対話形式を取ることによって興味を持って読み進めること，疑似体験めいた感覚を覚えることができます。ある意味衝撃的な一冊で，人によって様々な疑念が湧いて当然だと思いますが（私も半信半疑な感覚があります），現状に違和感などがあるのであれば一読の価値は大です。著者はカウンセリングなどもされていたようですが，希望として，「実践編」としてより具体的な事例に対するアドラー心理学からのアプローチ方法についての続刊を望みます。
5.0,一度読んで理解はしましたが、しばらく経つと細部を忘れてしまうので、また読み返すようにしています。間違いなく素晴らしい本です。一人でも多くの人が読んで、少しでも世の中が変われば良いなと思っています。・・・もちろん、行動を起こすのは自分から！ですが。この本がデールカーネギーの“人を動かす”並のスタンダードになる覚悟ことを願って、口コミ投稿しました。
5.0,【内容（ネタバレ禁止！）】フロイト、ユングと並び「心理学の三大巨頭」と称され、『人を動かす』のデール・カーネギーや、『７つの習慣』のスティーブン・コヴィなどが大きな影響を受けているとのこと。「どうすれば人は幸せに生きることができるか？」についての「きわめてシンプルかつ具体的な“答え”」とは、以下であるとのこと。●「すべての悩みは、対人関係の悩みである」●「人はいまこの瞬間から変われるし、幸福になることができる」●「問題は能力ではなく、勇気なのだ」【ささった言葉】●「自由とは何か？」（中略）「自由とは、他者から嫌われることである」●人は「私は共同体にとって有益なのだ」と思えたときにこそ、自らの価値を実感できる。これがアドラー心理学の答えになります。●自己への執着（self interest）を他者への関心（social interest）に切り替えていくのです●つまり「わたし」が変われば「世界」が変わってしまう。世界とは、他の誰かが変えてくれるものではなく、ただ「わたし」によってしか変わりえない、ということです。●信頼することを怖れていたら、結局は誰とも深い関係を築くことができないのです【教訓】さすがに一大ブームを作っただけある凄いパワーを秘めた本。この手の本としては論旨も明快で、読みやすく、腹落ちもしやすい。が、何だか、胃が痛くなるようなツラい読後感は何だろう？●「課題の分離ができるようになると人生は驚くほどシンプルな姿を取り戻します。もっとも、課題の分離という原理原則を理解することは容易であっても、実践するのはむずかしい。そこは認めます。（本文より）」やっぱ、そうですよね（＾＾；）。理屈では分かるが実践は難しい。言っていることはうなづけるが、何だか欠落感やバツの悪さが残る、イヤそうなんだけどちょっと大事なコトが抜けてるんだよなあ、うまく言えないけど、というのが正直な感想です。例えるなら、良薬は口に苦し、とはいえ、自分に対する処方箋ではない他人の薬を間違えて飲んでしまった、といった感じでしょうか。この本にぴったりくる症状を持った方には良薬になる本なのだと思います。
5.0,2013年12月13日リリース。電子書籍化は同年12月16日。アドラー心理学とそれを哲学者としてのフィルタを通して解説する岸見一郎氏の『岸見アドラー学』を『青年と哲人の対話篇』という物語形式で教えてくれる作品である。読了後、強い勇気をくれる作品だ、とまず思った。ここでの考え方で、新しく毎日を見つめ直し、生きてみたいと思わせてくれる。行動を起こしたくなる衝動にかられる作品である。『青年と哲人の対話篇』という物語形式がとても良くて、未読の方にその愉しみを残しておくために多くを触れないが、最も心に残ったのは、アドラーが対人関係を、『仕事のタスク（Work Task）』→永続しない人間関係『交友のタスク（Friendship Task）』→永続するが、運命をともにしない人間関係『愛のタスク（Love or Family Task）』→永続し、運命をともにする人間関係の3つに分け、まとめて『人生のタスク』と呼んだことだった。多くの方は、この本を読まれて、毎日の仕事における人間関係にアドラーの主張を当てはめて考えているのだと思う。たしかに最も人間関係で悩むのは、『仕事のタスク』なのだろう。しかし、アドラーは、本当は『仕事のタスク』・『交友のタスク』・『愛のタスク』全てを成し遂げよ、と勇気づけているのだ、とぼくは思った。多くの人にとっては『仕事のタスク』だけで頭がいっぱいになってしまうだろう。しかし、真の意味で連続する刹那である『今』を生きるのであれば、『仕事のタスク』も『交友のタスク』も『愛のタスク』も全て並列的に成し遂げる必要がある。そして、それは同時に成し遂げることが正しいスタンスなのだ。ベストなバランスでこの3つを成し遂げる事こそ、『人生』なのではないだろうか。特に、『愛のタスク（Love or Family Task）』→永続し、運命をともにする人間関係を築く人を見いだせるかは最重要だと思う。アドラーの言う『人は「この人と一緒にいると、とても自由に振る舞える」と思えたとき、愛を実感することができる』という人、つまり、劣等感を抱くでもなく、優越性を誇示する必要にも駆られず、平穏な、きわめて自然な状態でいられる人を見出すことが大切なのだろう。最後に青年が語るように、この本に若くして出会う人は幸せだと思う。社会に出るその前に読んでおきたい一冊だ。
4.0,一度で理解するのはなかなか難しいが、読んで楽になる人もいれば、理想論だと感じる人もいると思う。まだまだ理解できてないので読み直したい。
2.0,…って感じでした。私には特に目新しいことはなかったな～…ほとんどの大人はここに書いてある内容に関しては理解して尚、矛盾に生きているものなので…。高校生～大学生くらいで読んだらいい本だったかな。青年も哲学者も断定的な言い分をぶつけるので、視点を変えただけの「似た者同士」ですね。こういうものは会話形式にしない方が感情移入せず、素直に意図が伝わったように思います。
5.0,この本を読んで世界が変わった。決して大げさでなく、心からそう思う。読み直したいと思うところ、付箋を貼りたいところがたくさんあったので、電子版よりも書籍を買った方がよかったと思う。
5.0,久しぶりに本を読みました。嫌われるのは勇気がいることですが、アドラーはフロイトとは違った主張で楽しめました。ユングほど有名ではないと思っていたのですが、7つの習慣などにも影響を与えている人だというのは新鮮でした。これから自分なりの「幸せの答え」を考えてみたいと思いました。
5.0,最初の読みで気付かされる点がたくさんありますが、読み返す回数を重ねて、改めて本当の内容の理解に近づいて行く感じがしました。購入して良かったです。
5.0,人生の問題はすべて「人間関係」という。自分を顧みて、全くその通りだと思う。私は幼いころから親を含めあらゆる人の目を気にしながら生きてきましたが、それは自分の育ち方のせいだと思っていました。この本には、今までの思い込みをすべて覆し、自分さえ勇気を出せばすぐ変わることができるという事がわかりやすく書かれています。私は今まで読んだどの本よりも衝撃を受けました。数々の自己啓発本を読んできましたが、出合えて心の底から感謝できた本は少ないです。そして、この本はそのうちの一冊になりました。他人の目をきにしすぎる・すぐ人に合わせてしまう、という事に心当たりがある方には是非読んでいただきたい本です。あまり繰り返して同じ本は読まないのですが、この本だけは何度も何度も読み返すと思います。
5.0,「どうしたら人は幸福に生きることができるか」。シンプルだが、誰もが求めて止まない問いに答え切った、究極的な自己啓発本である。本書ほど、問題の核心にまで迫った本は稀である。帯には「人生を一変させる新しい古典誕生」とあるが、決して大げさではない。本書は、「青年」と「哲人」の対話という形式で、最初から最後まで貫かれている。フロイト、ユングと並び、「心理学の三大巨頭」と呼ばれるアドラー。彼の哲学に心酔し、人生を一変した「哲人」が、「青年」の真摯な問いに対して、五夜にわたって問答を重ねていく。青年が抱く、素朴だが本質を突いた疑問に、自分を重ね合わせながら、時間も忘れたようにぐいぐいと引き込まれていった。「青年」は、途中、何度か怒り出す。「哲人」の偽善性を論破しようと試みるが、それを何度か繰り返すうちに、「哲人」と同じ境地にまで達していく。あまりにも見事な「ソクラテス的対話」！ちょっと「青年」が怒り過ぎか、と思うこともあったが、思想的に、相当練れていないと、ここまで興味深くスリリングな演出は不可能だろう。他者への「貢献感」を感じながら、今の刹那を「真剣かつ丁寧」に生きる。とてもシンプルな結論であるが、対話のプロセスを、思索しながら追っていくと、非常に深い説得力があり、心の底から共感できる。アドラーの哲学は、仏法思想と親和的であるとも感じる。自他共の善性を信頼し、「利他」という自らの行為に重きを置く、という点において。「幸福に生きることが可能になる」と言った時点で、詐欺師的な匂いが漂うが、一度、騙されたと思って読んでみることをお薦めしたい。人生観を根底から変えるほどのインパクトを秘めた書物であること請け合いである。
5.0,この本は、"タイトルで「釣る」だけで中身がサッパリ"…の本ではありません。むしろ、タイトルで損をしているんじゃないでしょうか？他の方々のレビューを読んでいなかったら、おそらく絶対に買わなかった類いの本です。まず、目次からして面白いと思いましたし、中身に関して言えば、途中から読み終わるのがもったいないと思ったくらいでした。私自身の考えとして、人間が「変わりたい」「変わろう」と思った時に有効な方法は、人と劇的な出会いをするだとか、生死の境をさまよう（死にかかる）くらいしかないんじゃないか…読書は、できて"疑似体験"だから人を変えることは無理だろう…とどこかで思っていたのですが、この本が持つパワーはちょっと次元が違うと思いました。この本は、哲人と（劣等感と自意識の固まりのような）青年との対話によってすすむのですが、この青年が実にいい働きをしてくれます。おそらく一般の読者以上に感情的で（若干キレやすい傾向あり）しつこく哲人の話に食い下がってくれるので、議論が深まり、読者もまた納得しながら読み進むことができるのです。しかし、"納得"と書きましたが、あとがきの言葉を借りれば、"言葉の難しさはなくても、真冬に夏の猛暑を想像するような難しさ"があるのは事実で、私自身ちょっとした消化不良をおこしていて、繰り返し読む必要を感じています（その価値がある本だと思っています）。岸見氏は、"アドラーの教えは、いわば誰もがそこからなにかを掘り出すことができる「共同採石場」であるといわれています"と書かれていますが、読んでいる最中、自分が今まで読んだ本の中で、心惹かれたセンテンスやメッセージの多くは…"パラダイムの転換"や"コンフォートゾーン"然り、以前読んだ片付けの本に至るまで…アドラー心理学に繋がっていたような気がして、なぜ知らなかったのか?なぜ今知ったのか?と、とても不思議な思いがしました。そもそも、古典からこれだけ新しいものを学べるとは思ってもいませんでした。古賀氏は、"人生には、何気なく手に取った一冊の本が、翌朝からの景色を一変させてしまうような出逢いがあります"、"十数年前のわたしがそうだったように、アドラーの思想は人の一生を一変させてしまうだけの力を持っています"と書かれていました。うまくまとめられないのがもどかしいのですが、この本を読み終わって、"目的地に最短最速で到着することを目
4.0,ベストセラーだけあって、引き込まれる内容でした。ポジティブな気持ちになれる一冊です。
4.0,個人的には難しかったですが小説になっているのでわかりやすい方も多いかもしれません。日常生活を違う観点で考えられるようになりました。
5.0,この本はすごい！すべての人に読んでほしい本。タイトルはかなりうさんくさい感じで、タイトルだけ見ると買いたくない本だが、ここに書かれている驚天動地の数々に感動せずにはいられない。目からウロコなんて言葉では足りないぐらい、考え方を180度転換できる、すごい本だ。特に、過去のトラウマがあって、そのせいで、今の人生うまくいっていないと思い悩んでいる人にぜひ読んでほしい。この本はこうした人への明快な答えが書いてある。もちろん本に書かれていることをすぐ実践に移すのは難しい。でもここまで明快に今までの常識を打ち破り、発想の根本的転換を論理的に語っている本を読めば、きっと霧が晴れる糸口をつかめるのではないかと思います。
5.0,学校、仕事、友人関係、恋愛、家族・・・。なぜ人生でこれほどの行き詰まりを経験しなければならないのか。いっそのこと、何もかもを投げ出して、過去を捨てて逃げ出したくなる。いわゆる「人生本」「自己啓発本」のたぐいは何十冊も読んだ。いいことが書いてあるんだけど、どうしてもピンとこないのは、そのほとんどが外国人というかキリスト教文化圏の人たちが書いた本だからだろう。前提とする知識や経験、常識に微妙なズレがあるので、彼らが「( ﾟдﾟ)ﾊｯ!」とさせようとする言葉がどうしても日本人には実感を伴わないのだ。この本を読んで初めて分かった。自分からすすんで過去を引きずっていることを。どこか誰も知らない国に逃げたとしても、このままなら過去を引きずって生きていくのだろう。この本を読んで、今の生活のままので過去をキッパリと切り離して生きていけることを学んだ。ありがとう。本当に丁寧に心に響くように文章を作ってくれて、心から感謝します。
4.0,目的論という自分の中に今までなかった発想でいろいろ考えさせられました。論破しようとする青年と思いもよらない答えを出す哲人の会話には引き込まれ読み物として面白かったです。できることなら私も会話に混ざりたいと思いました。この本を二回読みましたが、納得できる事もあればできないこともありました。理解できない事の一つ目は、アドラーは「悩みの原因は１００％対人関係である」と断言していますが、例えば病気になったときの悩みも対人関係でしょうか？癌で苦しくて悩んでる人が対人関係とどう結びつくのかわかりません。二つ目に、アドラーは原因論を否定し目的論を掲げていますが、突き詰めれば必ず何か原因があるとしか思えません。AなのはBが原因ではなくBを都合良く原因にしている劣等コンプレックスだとアドラーは言っていますが、たとえBが原因じゃなかったとしてもAに至った何かしらの原因があるのではないでしょうか。本当の原因を見いだす方法がわかりません。最後に、褒めるという事は相手を操作しているとか上から見ているのでほめるのはよくないとと哲人は言っています。しかし、自分が出来ない事をやってのける人に対しお世辞ではなく心からすごいなどと褒める事の何が問題なのでしょう。書いてて自分でも混乱して何書いてるかわからなくなってきましたが、答えを教えてくださる方がいればコメントください。
5.0,ところどころ難解な部分もあったが、哲人と青年の対話形式になっている本書では、上手い具合に、難しいところで青年がより詳しい説明を求め、哲人がそれに答える形になっている。一読しただけでは理解できなかったので機会があれば読み返したいが、なるほどと思わせられる箇所が多々あった。ちょうど人間関係に悩んでおり、体調に異変を感じていたところ、嘘みたいな話だが、本書を読むうちに心がスーっと軽くなり、感じていた異変が徐々に収まっていった。最後に、アドラー心理学に衝撃を受け、岸見氏との著作を世に送りたいと何年も願い、岸見氏のもとを訪ね、原稿を起こした古賀氏の熱意を讃えたい。
1.0,自分自身の生き方を自分の良い様に意味付けさせる本。こんな自己啓発本を読まずに、バカ正直に生きてる人の方が人間らしくて素晴らしい。
5.0,質疑者（若者）は少なくともその筋の人であるはずなのに、強気で浅？思慮な質問を投げかける感じが読みづらい。最後の笹川良一的な段階はさらに難しい。
5.0,すべての自己啓発書はここからと言っても過言ではありません。自己啓発書には書いてない「なぜ？」が明らかになります。私はこの本で救われました。感謝！
1.0,好評価で淡い期待をしていましたが、呼んでやはり残念でした。私が社内の英転の際に、上司から送別品の１つとして頂きましたが、書いている内容はとても個人主義な考え。その上司は客観的に人間性に問題のある方で、たくさんの部下が不満を抱いていました。人望などもってのほか、組織崩壊に繋がりかねない事態です。本人も感づいているはずなのに、よく平気でいられるなと感心していましたが、この本を読み、なるほどと感じました。書かれている内容を平易に表現すると、自分の意思を貫き、他者の評価に鈍感になれといった感じです。終始、考えはとても偏りがあり、この本を呼んで共感した相手のみにしか通用しない点が多数あります。よって周囲との依存度が低い専門職で能力の高い人材やまだ周囲への影響力の低い組織の一歯車的な人材の方なら良いですが、不特定多数の人材の感情を束ね、組織を引導する立場の人材が、この本に書かれている事を鵜呑みにすると、とても危険な事態になりかねません。
5.0,プラトンの饗宴(シンポジア)を思わせる、哲学者と教え子の対話によって話を進めているところは面白い。嫌われたらいけないと他人を意識しすぎる日本人には有効に思われる。ある種、ふっきれることでしょう。ただし問題点はあります。主観主義をとっているので、心頭滅却すれば火もまた涼しという仏教哲学になっていきます。解釈の仕方次第で世の中は変わると…認知主義ですね。それ自体はいいけれど、悪くすると、結局のところ今の問題のすべてはお前の努力が足らんからだという話に誤解される。それで鬱傾向の人やらが心理的なエネルギーがすでに減っている人が読むとますます鬱になってしまう。ただし、そう読んでも限界はありまして、やはりアドラー心理学の大家の書いた本なので、個人主義・・・個人の力を重視しすぎる傾向にあります。一人で何ができるのかと・・・それで悩んでしまいます。どうしたらいいかなあと考えて、ベルリン大学の本館に掲げられたマルクスの言葉を思い出しました。「今までの哲学者は世の中を様々に解釈していたにすぎないが、ようは世の中を変えることだ」それとは別にやはりマルクスは「すべての国の働く人たちよ。団結せよ」とも言っています。世の中をどうするのかと、みんなで協力すること、これが解決になるような気がします。「フォイエルバッハ論」でそれを書いていたようですが、それとかさしあたり「共産党宣言」でも読みかえして比較してみようかと思いました。
5.0,この本が必ずあなたを救うヒントを与えてくれると思います。もちろん何方が読んでも有益であるのは間違いないですw笑
5.0,わかる部分とわからない部分がはっきりとしています。対話形式なのがとても良い。わかりやすいと思います。もう１度間をとってから読んでみたらまた違った感覚で読めるかもしれません。最終的にはかなり心が痛い本ですｗ
5.0,これは、、真面目に考えすぎる人ほど読んだほうが良いと感じました。
5.0,今までの人生でこんなに真剣にのめり込んだ本と巡り会えた事がありません。人間として生きていく上で絶対に欠かせない書です！
5.0,まわりの人の視線や考えが気になる…なんとなく生きづらい…人生をどのように歩むべきか悩んでいるときに、考え方のヒントをもらえる一冊。
5.0,フロイトやユングよりアドラーの心理学が気に入っていたが、なかなか平易に解説した本に出会わなかった。これはまさに入門書にふさわしい。
5.0,会話の形でアドラー心理学の内容について学ばせてくれました。一言でこの本をまとめると、「すべての悩みは対人関係にある」ということとなり、今まで考えたことのないことを、今までと違う視点で、反省させられました。是非オススメしたい本です。
5.0,今までバラバラでどうせすればいいか分からなかったピースが一つになり、世の中を見る目を変えてくれるような、そんな素晴らしい本でした。
5.0,岸見さんのアドラー心理学の著作は以前読んでいましたが、その時にはあまり心には留まりませんでした。今回、このセンセーショナルなタイトルに惹かれつつ、少し胡散臭く思いつつ、それでもやっぱり惹かれて手に取りました。この本はより善く生きることについて、「哲人」と「青年」の対話形式で進みますが、自分が疑問に思うようなことについて青年が哲人に問いかけてくれるので、すごく分かりやすいです。（言葉遣いはちょっと笑ってしまいますが・・）物事の因果関係を重視するフロイト的な原因論から「目的論」への転換など、目からウロコの部分は沢山ありますが、中でも、自分と相手との「対等性」「横の関係」を作っていく・・という思想に、本当に胸を打たれました。人は社会的立場や容姿など様々な外的要因から、無意識に他者を自分の上や下に位置づけたりしてしまうことがありますが、それっていつも他者と自分の比較をすることであって、精神的に疲れますよね。そういった生きにくい視点からの脱却についてストレートに書かれているので、ドキッとグサッと来て、でも嬉しいんです。この本を読んで、全ての人間と、精神的な対等性をつくっていくことの重要性を改めて実感しました。もう一度、アドラーの心理学を学ぶチャンスをくれた本書に感謝します。***この本にピンと来た方なら、根本橘夫さん・泉谷閑示さんの著作も好きだと思います。根本さんは拠って立つ理論はアドラーと同時代に活躍した女性の精神分析家カレン・ホーナイですが、アドラーとホーナイはいくつかの点でかなり似た部分があり、根本さんの切り口もとても分かりやすいのでお勧めです。
5.0,大学の課題のため買いました。届いた状態は良く、文献の内容も良いため購入をお勧めします。
4.0,会社の上司から紹介されて読みました。一読で全てを理解した訳ではありませんが、人間関係や社会との繋がりについて考えさせられました。
5.0,いつも、広い世界に出ていきたいと願い、世間に認めてもらおう、世間に注目を浴びるような功績をと何十年も考えていました。この本を読んで、はっと、思わせられました。世間が認める、世間が注目するというのは、自分自身でどうすることもできないことであり、結果、認める、注目するであって、そればかりを追っていては、きりがないというか、宝くじを当てるようなものかもしれない。そういうことを気にしない。本の中でユダヤ教の中に、１０人いたら、あなたに興味を示すのは、１人、後の２人はあなたのことは嫌い、７人はどうも思っていないとありました。平然したことも、気づかず、頭の中ではそうと思っていたが出来るだけ、多くの人に興味を示すことに努力をするということが当たり前と今まで思っていました。それは、相手が決めることで、自分ではどうすることもできない。そう、思えるようになって、自由になったような気が楽になりました。本では、もっと、大きな次元のことを書かれているのですが、得にはっとさせられたことについて感想を書かせていただきました。
